24218352,equiserre
24218354,equiserre
24218720,erral
24218721,sanchi
24218722,equiserre
24218723,changchun_1
24218724,erral
24218725,changchun_1
24222841,equiserre
24236981,equiserre
24236982,equiserre
24236985,equiserre
24236986,erral
24236987,equiserre
24266265,equiserre
24266359,gonzss
24266360,"""Yo"""
24266363,equiserre
24266364,gonzss
24266365,OSMF Redaction Account
24266366,gonzss
24266414,malkavi
24266415,malkavi
24276209,gonzss
24276211,equiserre
24276212,equiserre
24276214,sanchi
24276452,sanchi
24276453,"""Yo"""
24280994,equiserre
24280995,FeJe
24280996,FeJe
24280997,equiserre
24280999,equiserre
24281000,equiserre
24281001,equiserre
24281002,José Javier Zurutuza Esnaola
24281003,OSMF Redaction Account
24294518,ketari
24294519,Oskarbi
24294520,HaizeaAC
24294521,equiserre
24294522,equiserre
24294523,OSMF Redaction Account
24297527,sanchi
24297528,equiserre
24297529,Oskarbi
24297530,Oskarbi
24297531,equiserre
24297609,equiserre
24297611,equiserre
24298078,equiserre
24298079,equiserre
24298080,FeJe
24298081,equiserre
24298082,equiserre
24304029,malkavi
24304033,garaolaza
24304034,garaolaza
24304036,mendiak
24304037,brunnen
24332368,equiserre
24332369,equiserre
24332370,equiserre
24332371,equiserre
24332372,equiserre
24332373,equiserre
24332374,aarakast
24332553,FeJe
24332554,p-h
24332555,equiserre
24332663,HoloDuke
24349860,Jimmy_K
24349861,Izaro
24349862,Uranzu
24350754,Uranzu
24350755,equiserre
24368869,equiserre
24368870,equiserre
24368872,pezespe
24368873,equiserre
24368874,changchun_1
24369352,equiserre
24369353,"""Yo"""
24369355,"""Yo"""
24369357,FeJe
24369358,changchun_1
24369359,equiserre
24458010,equiserre
24458011,gonzss
24458012,equiserre
24458013,equiserre
24458014,equiserre
24458015,mikeltxo
24458346,equiserre
24458347,equiserre
24458348,equiserre
24458349,equiserre
24458350,mikeltxo
24458352,equiserre
24458353,equiserre
24458355,equiserre
24464951,Alaia
24468012,Txinitox
24468013,gonzss
24468079,equiserre
24471234,Alaia
24471235,mikeltxo
24471236,Txinitox
24471237,gonzss
24471238,FeJe
24471240,mikeltxo
24471242,gonzss
24481817,equiserre
24482372,Imain
24482670,Txinitox
24482671,equiserre
24482672,FeJe
24483152,gonzss
24483153,Perutzio
24483154,brunnen
24483155,mikeltxo
24483514,FeJe
24483515,afernandez
24483516,equiserre
24483517,mikeltxo
24483520,dcp
24483679,equiserre
24483680,gonzss
24483681,mikeltxo
24483683,equiserre
24484218,ketari
24484219,equiserre
24484220,equiserre
24484221,FeJe
24484222,equiserre
24486048,mikeltxo
24486049,equiserre
24486050,equiserre
24486052,fertoslop
24500875,equiserre
24500876,equiserre
24500877,equiserre
24500878,mikeltxo
24500879,gonzss
24500880,equiserre
24500881,equiserre
24500882,ketari
24500883,mikeltxo
24500884,equiserre
24507941,ketari
24507942,equiserre
24507943,gonzss
24508013,gonzss
24508014,equiserre
24509358,equiserre
24509359,equiserre
24509360,equiserre
24509361,sanchi
24509362,equiserre
24509365,afernandez
24509366,equiserre
24509369,FeJe
24509371,equiserre
24509376,franciscosmcastro
24509378,equiserre
24509379,equiserre
24509380,changchun_1
24509381,equiserre
24509383,changchun_1
24510221,ketari
24510222,erral
24510223,equiserre
24510224,brunnen
24510225,malkavi
24510226,brunnen
24513381,Alaia
24545390,equiserre
24545392,mikeltxo
24545393,equiserre
24545395,equiserre
24545396,equiserre
24545397,equiserre
24545398,mikeltxo
24545399,equiserre
24545884,equiserre
24545887,equiserre
24545892,equiserre
24545895,equiserre
24545898,equiserre
24545903,equiserre
24545904,equiserre
24546312,equiserre
24546313,"""Yo"""
24546314,Oskarbi
24546474,mikeltxo
24546475,equiserre
24546477,equiserre
24546478,abel801
25304063,brunnen
25304064,brunnen
25306261,lermin
25306262,lermin
25309739,igurrutxaga
25333221,erral
25333223,erral
25333224,dr_grijando
25333284,dr_grijando
25333475,andygol
25333476,erral
25333556,equiserre
25334282,sanchi
25334283,equiserre
25334284,equiserre
25334285,equiserre
25334286,erral
25334287,erral
25334288,Manu1400
25334289,erral
25334377,erral
25334553,wheelmap_visitor
25352616,andygol
25352617,erral
25352899,Oskarbi
25352901,dr_grijando
25353462,nugbe
25357524,Antonio Eugenio Burriel
25357525,Oskarbi
25358132,dr_grijando
25358400,erral
25358401,andygol
25358433,erral
25358590,erral
25358749,erral
25358751,erral
25358999,erral
25359163,erral
25359164,erral
25359165,sanchi
25359309,Eugenip22
25359310,Geogast
25359607,dr_grijando
25359609,dr_grijando
25359610,dr_grijando
25363390,dr_grijando
25366842,erral
25366843,dr_grijando
25366844,dr_grijando
25366845,erral
25366847,dr_grijando
25366849,erral
25366850,erral
25367172,erral
25367173,erral
25367174,erral
25367175,erral
25367825,erral
25367829,erral
25367835,Oskarbi
25367842,erral
25367844,erral
25367848,Oskarbi
25367851,erral
25368157,equiserre
25368158,Oskarbi
25368159,dr_grijando
25368337,erral
25368654,erral
25368719,erral
25368720,Manu1400
25368721,Manu1400
25368722,erral
25368723,RichRico
25368724,sanchi
25368744,dr_grijando
25368897,andygol
25370368,sanchi
25370369,erral
25370370,dr_grijando
25370445,hicom150
25413450,Eugenip22
25460707,erral
25460708,Eugenip22
25460710,Eugenip22
25460936,Oskarbi
25461442,Oskarbi
25461443,andygol
25461444,andygol
25461754,equiserre
25461757,gonzss
25491307,erral
25509187,dr_grijando
25510309,equiserre
25510310,equiserre
25510311,erral
25511773,equiserre
25551588,Oskarbi
25551589,Oskarbi
25551590,Oskarbi
25551591,dr_grijando
25551934,Oskarbi
25551935,Oskarbi
25551939,Eugenip22
25552119,Oskarbi
25555242,aytfadc
25558070,Foronda_levt
25558071,Foronda_levt
25558072,Foronda_levt
25558073,Foronda_levt
25558074,Walter Schlögl
25558075,Foronda_levt
25558076,Foronda_levt
25558077,Foronda_levt
25558079,Foronda_levt
25558567,brunnen
25558568,Tronikon
25558569,sanchi
25558571,erral
25558572,Davio
25558574,Davio
25571189,Foronda_levt
25572183,lermin
25572581,erral
25577442,HoloDuke
25577443,dcp
25577446,josboli
25577448,dr_grijando
25577449,dr_grijando
25577450,dr_grijando
25577452,Oskarbi
25589821,malkavi
25589993,mendiak
25589994,malkavi
25739696,Oskarbi
25739697,dr_grijando
25834978,Luiyo
25834979,andygol
25834980,Áureo
25835045,Eugenip22
25835046,Eugenip22
26165233,mendiak
26179988,erral
26179989,equiserre
26486941,sakudo
26487174,sakudo
26487175,sakudo
26487176,sakudo
26487177,sakudo
26487456,sakudo
26487457,sakudo
26487458,sakudo
26487459,sakudo
26487460,sakudo
26487461,AnderPijoan
26487462,sakudo
26487463,sakudo
26487508,sakudo
26487797,brunnen
26487798,brunnen
26487799,equiserre
26487800,equiserre
26487802,equiserre
26487955,sakudo
26487956,sakudo
26488224,Eugenip22
26488229,Eugenip22
26718873,Eugenip22
26718874,"""Yo"""
26718875,brunnen
26718876,erral
26718877,brunnen
26718880,changchun_1
26718881,"""Yo"""
26718882,"""Yo"""
26718883,"""Yo"""
26718884,Foronda_levt
26721038,Eugenip22
26721039,Foronda_levt
26721040,Eugenip22
26721041,Mandragora121
26721182,Eugenip22
26721183,Eugenip22
26721184,nubarron
26721360,nubarron
26721361,gonzss
26721362,Eugenip22
26721363,brunnen
26721364,garaolaza
26721365,brunnen
26721366,malkavi
26721367,Eugenip22
26721368,Eugenip22
26721369,Eugenip22
26723384,erral
26723385,nubarron
26723386,erral
26723795,sanchi
26723796,nubarron
26723876,equiserre
26723877,nubarron
26726201,equiserre
26726377,Foronda_levt
26726554,brunnen
26726555,malkavi
26726558,brunnen
26726559,Foronda_levt
26732854,malkavi
26732855,malkavi
26732856,malkavi
26732857,nubarron
26733427,Kostik
26733429,erral
26733430,OSMF Redaction Account
26733431,Luis36995
26733759,mikeltxo
26733762,OSMF Redaction Account
26733763,Txinitox
26734522,changchun_1
26734538,Paxk
26734628,Txinitox
26734704,"""Yo"""
26735511,mikeltxo
26735513,Oskarbi
26735516,gonzss
26735518,gonzss
26735519,Oskarbi
26735520,changchun_1
26735521,OSMF Redaction Account
26735522,changchun_1
26735523,garaolaza
26735527,"""Yo"""
26735528,changchun_1
26735529,gonzss
26735900,garaolaza
26735901,gonzss
26735902,mikeltxo
26735904,WanMil
26735905,equiserre
26736199,mikeltxo
26736200,"""Yo"""
26736202,changchun_1
26736204,changchun_1
26736367,Oskarbi
26736368,calfarome
26743120,malkavi
26743121,mikeltxo
26743122,malkavi
26743123,Foronda_levt
26745688,erral
26745689,brunnen
26745690,brunnen
26745691,erral
26745694,sanchi
26745695,nubarron
26745696,erral
26745784,mendiak
26745785,erral
26747831,nubarron
26747832,erral
26754677,Tronikon
26754679,Cuenqui
26754681,Cuenqui
26754682,Cuenqui
26754684,erral
26757000,Eugenip22
26757001,gonzss
26757002,HoloDuke
26757423,erral
26757428,malkavi
26757429,malkavi
26757430,malkavi
26757431,malkavi
26757432,malkavi
26757900,erral
26757901,malkavi
26757902,Cuenqui
26757904,brunnen
26757905,erral
26760111,erral
26760117,Cuenqui
26760120,simon2110
26760125,equiserre
26760127,erral
26760130,malkavi
26760133,erral
26760137,equiserre
26760140,equiserre
26760143,erral
26760146,equiserre
26760150,malkavi
26760153,erral
26762001,Eugenip22
26762003,Eugenip22
26762005,Eugenip22
26762006,Eugenip22
26762007,Eugenip22
26762389,Eugenip22
26762485,Cuenqui
26762486,Eugenip22
26762488,Eugenip22
26765981,equiserre
26766003,equiserre
26767010,equiserre
26772380,equiserre
26772381,equiserre
26772549,gonzss
26772550,gonzss
26773419,mikeltxo
26773420,gonzss
26788088,gonzss
26788089,pankrashkin
26788090,equiserre
26788157,"""Yo"""
26788159,mikeltxo
26788160,mikeltxo
26788162,mikeltxo
26788164,mikeltxo
26788230,equiserre
26788744,equiserre
26788746,equiserre
26788747,equiserre
26788748,erral
26788749,erral
26788750,erral
26789247,equiserre
26939953,equiserre
26939954,mikeltxo
26952148,Antonio Eugenio Burriel
26952149,Antonio Eugenio Burriel
26952150,mikeltxo
26952151,mikeltxo
26952688,mikeltxo
26952690,gonzss
26959150,erral
26959488,changchun_1
26959489,"""Yo"""
26959491,mikeltxo
26959492,mikeltxo
26959596,snooze
26959597,mikeltxo
26959598,mikeltxo
26962517,mikeltxo
26962519,Luis36995
26962520,changchun_1
26962522,snooze
26962523,"""Yo"""
26962524,changchun_1
26962525,erral
26962527,erral
26962528,Kostik
26962531,changchun_1
26962532,changchun_1
26962533,snooze
26962535,erral
26962536,erral
26962537,erral
26962538,erral
26962539,gonzss
26963670,equiserre
26963671,equiserre
26963674,equiserre
26963675,equiserre
26963676,cronoser
26963888,mikeltxo
26963889,mikeltxo
26963890,mikeltxo
26963892,hicom150
26963893,mikeltxo
26969201,Alaia
26969354,erral
26969355,erral
26969357,erral
26969358,erral
26969359,erral
26969368,erral
26972263,Oskarbi
26972264,mikeltxo
26972265,gonzss
26972266,mikeltxo
26972267,"""Yo"""
26972268,mikeltxo
26972301,mikeltxo
26972302,mikeltxo
26973607,Txinitox
26993340,Tronikon
26993341,Cuenqui
26993342,FeJe
26993956,equiserre
26993957,mikeltxo
26993958,mikeltxo
26993959,equiserre
26993960,mikeltxo
26993961,mikeltxo
27008449,Uranzu
27008469,gpesquero
27008491,"""Yo"""
27009346,gpesquero
27009347,garaolaza
27009348,mikeltxo
27009378,Jon_e
27009380,gpesquero
27035522,gonzss
27035523,FeJe
27035524,HoloDuke
27035525,mikeltxo
27035527,gonzss
27035529,mikeltxo
27035530,mikeltxo
27035531,mikeltxo
27035532,equiserre
27036270,Perutzio
27036272,erral
27036273,Perutzio
27036479,erral
27036480,equiserre
27036481,erral
27036482,equiserre
27036483,equiserre
27036484,equiserre
27036865,erral
27037378,samely
27037533,equiserre
27037554,equiserre
27037555,equiserre
27037769,equiserre
27037770,Luis36995
27037771,Luis36995
27037772,equiserre
27037774,erral
27037775,equiserre
27037776,equiserre
27037778,equiserre
27037779,equiserre
27037780,equiserre
27037875,equiserre
27037876,equiserre
27037877,equiserre
27037878,equiserre
27037879,equiserre
27037935,equiserre
27037936,equiserre
27038071,equiserre
27038430,equiserre
27038431,equiserre
27038433,monsan
27038542,mendiak
27038598,erral
27038600,equiserre
27038601,equiserre
27038748,equiserre
27038749,mendiak
27041549,equiserre
27041551,equiserre
27041552,equiserre
27041553,equiserre
27263140,Ludovic Drouard
27263141,migonso
27263142,ketari
27263143,equiserre
27263144,equiserre
27263145,migonso
27263146,migonso
27263481,ketari
27264477,wheelmap_visitor
27271073,ketari
27271075,ketari
27285423,nugbe
27323235,equiserre
27323236,equiserre
27323876,"""Yo"""
27323878,erral
27325304,"""Yo"""
27325305,mendiak
27325306,erral
27325307,mikeltxo
27325815,"""Yo"""
27325816,changchun_1
27325818,equiserre
27325819,erral
27327978,erral
27327979,erral
27327980,RichRico
27327981,sanchi
27339665,equiserre
27339666,cdavila
27339862,cdavila
27351526,sanchi
27351527,equiserre
27351550,equiserre
27419824,Uranzu
27445032,nubarron
27446431,equiserre
27446433,equiserre
27446434,equiserre
27446435,equiserre
27446436,equiserre
27446437,equiserre
27446439,equiserre
27446440,equiserre
27446441,equiserre
27446554,equiserre
27446555,equiserre
27446619,equiserre
27446620,equiserre
27446622,equiserre
27446623,equiserre
27457677,mikeltxo
27457678,Manex Lizarraga
27457679,mikeltxo
27457680,mikeltxo
27458058,nubarron
27458059,nubarron
27458060,mendiak
27458061,mikeltxo
27458062,nubarron
27458063,nubarron
27458065,erral
27458066,mikeltxo
27458177,Habbit
27458178,Habbit
27458321,Habbit
27458322,Habbit
27458323,Habbit
27458324,Habbit
27458325,Habbit
27506711,gonzss
27506712,equiserre
27686257,Eugenip22
27687756,cdavila
27688320,Eugenip22
27694045,simon2110
27694046,Tronikon
27711722,brunnen
27716102,dr_grijando
27716103,erral
27717225,dr_grijando
27717242,BCNorwich
27717248,dr_grijando
27847845,dr_grijando
27847846,Oskarbi
27848144,equiserre
27848145,erral
27864311,Manex Lizarraga
27864391,erral
27864392,Uranzu
27878715,changchun_1
27878716,"""Yo"""
27878717,changchun_1
27878718,dr_grijando
27878719,Uranzu
27883477,mikeltxo
27883478,Uranzu
27883911,k1wi
28099041,OSMF Redaction Account
28099042,equiserre
28099043,pedrobv
28099044,equiserre
28099045,erral
28099046,erral
28099047,Txinitox
28099264,equiserre
28099266,equiserre
28099267,equiserre
28099268,equiserre
28099269,equiserre
28099270,erral
28099272,erral
28099274,erral
28099275,erral
28099585,garaolaza
28099588,erral
28099589,FeJe
28099591,erral
28156438,equiserre
28156563,equiserre
28156564,GerGel
28156596,HoloDuke
28157449,equiserre
28157450,sanchi
28157451,equiserre
28161318,GerGel
28161354,cronoser
28161355,aver
28161360,Eugenip22
28161366,cronoser
28168729,Foronda_levt
28168730,Oskarbi
28168854,changchun_1
28180718,equiserre
28180725,ToB
28180902,equiserre
28180904,equiserre
28180905,equiserre
28181122,Ludovic Drouard
28181124,equiserre
28181165,equiserre
28196019,equiserre
28196020,HoloDuke
28196083,ketari
28196084,ketari
28211382,equiserre
28211416,migonso
28211417,"""Yo"""
28211466,wheelmap_visitor
28211467,ketari
28211485,ketari
28211506,migonso
28514567,equiserre
28514568,rainerU
28515170,Oskarbi
28515175,Oskarbi
28528472,erral
28609320,equiserre
28609322,erral
28614216,erral
28749137,equiserre
28753056,erral
28753057,Oskarbi
28753059,equiserre
28753320,dr_grijando
28753321,dr_grijando
28753323,gonzss
28859773,erral
28881453,erral
28881454,birasuegi
28881599,dr_grijando
28881601,erral
28881602,dr_grijando
28881603,erral
28881604,equiserre
28881606,erral
28881607,equiserre
28881838,sanchi
28883249,erral
28883251,erral
28929113,erral
28958806,Foronda_levt
28958807,Foronda_levt
28978619,Foronda_levt
28978897,Foronda_levt
28978898,nubarron
28978899,Foronda_levt
28982183,Foronda_levt
28982728,erral
29072260,mendiak
29072261,mendiak
29072262,mikeltxo
29072263,equiserre
29072264,maphnsj
29072266,Davio
29072267,equiserre
29072268,changchun_1
29072269,equiserre
29072270,changchun_1
29072271,equiserre
29072272,dr_grijando
29352646,venerdi
29352649,josboli
29352651,erral
29352652,erral
29352653,erral
29352655,erral
29575739,dr_grijando
29982766,sanchi
29982768,erral
29983312,dr_grijando
30083625,pankrashkin
30083626,equiserre
30083627,gonzss
30083628,equiserre
30083629,equiserre
30083630,Perutzio
30083631,garaolaza
30083747,equiserre
30083748,pankrashkin
30083939,Perutzio
30083946,Txinitox
30088220,cdavila
30112749,Antonio Eugenio Burriel
30742667,equiserre
30914216,mikeltxo
30914217,aytfadc
30914218,nubarron
30960162,Uranzu
30960418,dr_grijando
31008087,equiserre
31008090,Cuenqui
31008092,"""Yo"""
31008093,equiserre
31030618,Uranzu
31030620,dr_grijando
31030624,erral
31058804,dr_grijando
31058919,birasuegi
31062124,dr_grijando
31062125,Tronikon
31062126,Cuenqui
31062128,Tronikon
31062130,tlacuilo
31062172,tlacuilo
31062657,Uranzu
31062659,birasuegi
31062660,birasuegi
31062661,birasuegi
31062662,birasuegi
31062663,Uranzu
31062665,birasuegi
31062666,ruthmaben
31062668,birasuegi
31064179,dr_grijando
31064180,dannykath
31064181,Oskarbi
31064183,equiserre
31064628,Luiyo
31064814,dr_grijando
31065529,Oskarbi
31065532,Luis36995
31110036,Uranzu
31172283,lermin
31172284,lermin
31172288,lermin
31172289,lermin
31233044,erral
31233047,lermin
